"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV_11344","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Pseudobacteroides"
"ASV_11345","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Flexibacter"
"ASV_11346","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"ASV_11347","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum"
"ASV_11348","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Flexibacter"
"ASV_11349","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_11350","Bacteria","Chloroflexi","Anaerolineae","SJA-15",NA,NA
"ASV_11351","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV_11352","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Inhella"
"ASV_11353","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","SP3-e08"
"ASV_11354","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudaminobacter"
"ASV_11355","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_11356","Bacteria",NA,NA,NA,NA,NA
"ASV_11357","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_11358","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_11359","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"ASV_11360","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"ASV_11361","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV_11362","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 06"
"ASV_11363","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta"
"ASV_11364","Bacteria","Actinobacteriota","WCHB1-81",NA,NA,NA
"ASV_11365","Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA
"ASV_11366","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11367","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group"
"ASV_11368","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"ASV_11369","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41",NA,NA
"ASV_11370","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"ASV_11371","Bacteria","Actinobacteriota","RBG-16-55-12",NA,NA,NA
"ASV_11372","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV_11373","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"ASV_11374","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"ASV_11375","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","B122",NA
"ASV_11376","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae","Sulfuricella"
"ASV_11377","Bacteria","LCP-89",NA,NA,NA,NA
"ASV_11378","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus Methylospira"
"ASV_11379","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ASV_11380","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"ASV_11381","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Aurantimicrobium"
"ASV_11382","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA
"ASV_11383","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Smithellaceae","Smithella"
"ASV_11384","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA
"ASV_11385","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"ASV_11386","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_11387","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA
"ASV_11388","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV_11389","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"ASV_11390","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_11391","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema"
"ASV_11392","Eukaryota",NA,NA,NA,NA,NA
"ASV_11393","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales",NA,NA
"ASV_11394","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11395","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"ASV_11396","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11397","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Ferriphaselus"
"ASV_11398","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"ASV_11399","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"ASV_11400","Bacteria","FCPU426",NA,NA,NA,NA
"ASV_11401","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methyloterricola"
"ASV_11402","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira"
"ASV_11403","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41",NA,NA
"ASV_11404","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11405","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylosarcina"
"ASV_11406","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_11407","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","[Cytophaga] xylanolytica group"
"ASV_11408","Bacteria","Acidobacteriota","Subgroup 21",NA,NA,NA
"ASV_11409","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"ASV_11410","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"ASV_11411","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV_11412","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"ASV_11413","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV_11414","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"ASV_11415","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ciceribacter"
"ASV_11416","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Anaerobacterium"
"ASV_11417","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales",NA,NA
"ASV_11418","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA
"ASV_11419","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV_11420","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11421","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter"
"ASV_11422","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerosporobacter"
"ASV_11423","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21"
"ASV_11424","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA
"ASV_11425","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum"
"ASV_11426","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_11427","Bacteria","Bacteroidota","Bacteroidia","Cytophagales",NA,NA
"ASV_11428","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"ASV_11429","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter"
"ASV_11430","Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae",NA
"ASV_11431","Bacteria","Acidobacteriota","Acidobacteriae","AKIW659",NA,NA
"ASV_11432","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"ASV_11433","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella"
"ASV_11434","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_11435","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_11436","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_11437","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA
"ASV_11438","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV_11439","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"ASV_11440","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinimonas"
"ASV_11441","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium] brachy group"
"ASV_11442","Bacteria","Planctomycetota","Phycisphaerae","mle1-8",NA,NA
"ASV_11443","Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88",NA,NA
"ASV_11444","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"ASV_11445","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"ASV_11446","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV_11447","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Insolitispirillum"
"ASV_11448","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV_11449","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA
"ASV_11450","Bacteria","Actinobacteriota","Coriobacteriia","OPB41",NA,NA
"ASV_11451","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"ASV_11452","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV_11453","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"ASV_11454",NA,NA,NA,NA,NA,NA
"ASV_11455","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV_11456","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"ASV_11457","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV_11458","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 3"
"ASV_11459","Bacteria","Spirochaetota","Brevinematia","Brevinematales","Brevinemataceae","Brevinema"
"ASV_11460","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_11461","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter"
"ASV_11462","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella"
"ASV_11463","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"ASV_11464","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV_11465","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV_11466","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV_11467","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_11468","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV_11469","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV_11470","Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"ASV_11471","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV_11472","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_11473","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter"
"ASV_11474","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV_11475","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA
"ASV_11476","Bacteria","TA06",NA,NA,NA,NA
"ASV_11477","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV_11478","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinimonas"
"ASV_11479","Bacteria",NA,NA,NA,NA,NA
"ASV_11480","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Pseudopelobacteraceae","Pseudopelobacter"
"ASV_11481","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA
"ASV_11482","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV_11483","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV_11484","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter"
"ASV_11485","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV_11486","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","DSSD61"
"ASV_11487","Bacteria","Planctomycetota",NA,NA,NA,NA
"ASV_11488","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV_11489","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales",NA,NA
"ASV_11490","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquincola"
"ASV_11491","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV_11492","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylovulum"
"ASV_11493","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus"
"ASV_11494","Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae","Candidatus Moduliflexus"
"ASV_11495","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV_11496","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV_11497","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales",NA,NA
"ASV_11498","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2",NA
"ASV_11499","Bacteria","Myxococcota","Polyangia",NA,NA,NA
"ASV_11500","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"ASV_11501","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA
"ASV_11502","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Paludibacterium"
"ASV_11503","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Terrisporobacter"
"ASV_11504","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA
"ASV_11505","Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae",NA
"ASV_11506","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",NA
"ASV_11507","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"ASV_11508","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA
"ASV_11509","Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"ASV_11510","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methyloterricola"
"ASV_11511","Bacteria",NA,NA,NA,NA,NA
"ASV_11512","Bacteria","Acidobacteriota","Subgroup 18",NA,NA,NA
"ASV_11513","Bacteria","Margulisbacteria",NA,NA,NA,NA
"ASV_11514","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA
"ASV_11515","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"ASV_11516","Bacteria",NA,NA,NA,NA,NA
"ASV_11517","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA
"ASV_11518","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_11519","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae",NA
"ASV_11520","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV114"
"ASV_11521","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_11522","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta 2"
"ASV_11523","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfobaculum"
"ASV_11524","Bacteria",NA,NA,NA,NA,NA
"ASV_11525","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"ASV_11526","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV_11527","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 13"
"ASV_11528","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 06"
"ASV_11529","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales",NA,NA
"ASV_11530","Bacteria",NA,NA,NA,NA,NA
"ASV_11531","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae",NA
"ASV_11532","Bacteria","Chloroflexi","NLS2-31",NA,NA,NA
"ASV_11533","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group"
"ASV_11534","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"ASV_11535","Bacteria","Firmicutes","Bacilli","Izemoplasmatales",NA,NA
"ASV_11536","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV_11537","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"ASV_11538","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_11539","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"ASV_11540","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV_11541","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV_11542","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans"
"ASV_11543","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","KCLunmb-38-53",NA
"ASV_11544","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales",NA,NA
"ASV_11545","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae",NA
"ASV_11546","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium"
"ASV_11547","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Negativibacillus"
"ASV_11548","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_11549","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"ASV_11550","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",NA
"ASV_11551","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_11552","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"ASV_11553","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV_11554","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_11555","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_11556","Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA
"ASV_11557","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"ASV_11558","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV_11559","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11560","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter"
"ASV_11561","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"ASV_11562","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"ASV_11563","Bacteria",NA,NA,NA,NA,NA
"ASV_11564","Bacteria",NA,NA,NA,NA,NA
"ASV_11565","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV_11566","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV_11567","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV_11568","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 06"
"ASV_11569","Bacteria","Chloroflexi","NLS2-31",NA,NA,NA
"ASV_11570","Bacteria","Actinobacteriota","WCHB1-81",NA,NA,NA
"ASV_11571","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24",NA,NA
"ASV_11572","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV_11573","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"ASV_11574","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Heliobacteriaceae",NA
"ASV_11575","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV_11576","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"ASV_11577","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae",NA
"ASV_11578","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Salinispira"
"ASV_11579","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"ASV_11580","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV_11581","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV_11582","Bacteria","Firmicutes",NA,NA,NA,NA
"ASV_11583","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_11584","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio"
"ASV_11585","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"ASV_11586","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter"
"ASV_11587","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV_11588","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV_11589","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ASV_11590","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA
"ASV_11591","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA
"ASV_11592","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"ASV_11593","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"ASV_11594","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"ASV_11595","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV_11596","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV_11597","Bacteria","Gemmatimonadota","BD2-11 terrestrial group",NA,NA,NA
"ASV_11598","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","GWE2-31-10"
"ASV_11599","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium"
"ASV_11600","Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA
"ASV_11601","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV_11602","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas"
"ASV_11603","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"ASV_11604","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"ASV_11605","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV_11606","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI cluster"
"ASV_11607","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"ASV_11608","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys"
