"","Input_1_cpmZscore","Input_2_cpmZscore","Input_3_cpmZscore","HK_Input_1_cpmZscore","HK_Input_2_cpmZscore","HK_Input_3_cpmZscore","HK_Ecoil_1_cpmZscore","HK_Ecoil_2_cpmZscore","HK_Ecoil_3_cpmZscore","HK_water_1_cpmZscore","HK_water_2_cpmZscore","HK_water_3_cpmZscore"
"LOC112938008",-1.01217655419046,-1.01217655419046,-0.875506452903531,0.774489819549635,1.85380338592846,-0.105369016264086,1.19202852955585,0.8935716957097,0.496490031598053,-0.590089069876626,-0.904054789939769,-0.711011024976765
"LOC112938037",-0.0285094254956175,1.30593022839852,0.647395164392759,-0.952178409576464,-1.86452590986809,-0.64925136344436,-0.739190532171652,0.0813964023613247,-0.442553619381797,1.00066426766402,0.122692476963896,1.51813072015746
"LOC112938162",-1.97290041518099,-0.012739584872393,-0.587964749326944,-1.23979158586036,-0.274881764784909,0.185080877699921,0.715978673202613,0.207247602207496,-0.484316005619565,1.61836623304076,0.954113835126289,0.891806884368086
"LOC112938176",-1.47233099404688,-0.678717076150462,-0.983285742520233,-0.619902947324807,-0.486243758399801,-0.661125916462951,0.217801489910568,0.990201167697578,-0.226535647944145,1.29664658758551,1.04246065987953,1.5810321777761
"LOC112938201",-1.045883938173,-1.27817035959329,-1.21116888371469,0.00490648118408236,-0.0367139368367343,-0.563725245087624,-0.0336899721941552,0.237741111661088,-0.314597014376252,1.75096203047737,0.959750894892767,1.53058883176044
"LOC112938202",0.957043344721354,2.38300939082646,1.29072106699526,-0.701619402802125,-0.524572054792981,-0.763300116315035,-0.19240884899398,-0.59228800042014,-0.369590352299924,-0.626366467415333,-0.204259272284135,-0.656369287219423
"LOC112938206",-1.22492719822616,-1.20329038127027,-1.43920334329223,-0.474404544343418,-0.112709319165721,-0.49816249881523,0.31559236643177,1.29252071888904,0.0674458238222883,0.884287315763512,1.00300762522596,1.38984343498045
"LOC112938208",1.40394153118244,1.26543598833387,1.83725182159665,-1.06466059738426,-0.997396419454186,-0.71370199954758,-0.592025643043913,0.436985013792744,-0.511712518851437,-0.559666532100067,0.0399146368207047,-0.544365281344969
"LOC112938211",-1.18300394925762,-0.316234038018286,-1.51898287526754,-0.550709461981807,-0.533246769645824,1.01871331266107,-0.328911133060387,-0.606035312010259,0.29140197276567,1.73957316698595,0.937421390911155,1.05001369591787
"LOC112938215",-1.05163514962364,-1.19909440641549,-1.91579022720821,0.12143555072774,-0.0465227811733684,-0.166139910807555,1.17720769946588,1.03911967234273,0.612256071503535,-0.357297802605872,0.595202411202746,1.1912588725915
"LOC112938220",-1.46158230202131,-1.18522807784615,-1.32477446602145,-0.734713660576656,-0.394765654892959,-0.218143920251048,0.841762855595785,0.979815302397245,0.849008880680195,0.527344396307185,1.20783735080305,0.913439295826127
"LOC112938248",-1.44534066910414,0.241649094470424,-0.632899339024894,0.811592848972546,1.64006430314347,1.56367697320543,0.163714886953387,-0.392275226589145,0.39331300598984,-1.20897605992068,-0.237194245898411,-0.897325572197833
"LOC112938263",-0.791927825054718,-1.00641511295753,-1.22247511545688,2.38339077270082,-0.230392815834063,-0.292768014766793,0.449464119617089,1.0210531298896,-0.492871377915722,0.0834114045057175,-0.473105339297983,0.572636174570469
"LOC112938265",-1.04522667676033,-0.952944364077053,-1.04802166022428,0.388691984208038,0.507238151928158,0.744717294984775,-0.306505846233348,-1.18976980787067,-0.499970720090266,0.301517516625748,1.92553124719878,1.17474288031045
"LOC112938267",1.37844426885892,0.869824346736807,1.43377567173434,0.750243893492243,0.764713174935105,0.291635880653448,-0.983482473054684,-0.797300187839266,-0.970799427475538,-0.876481048957924,-1.00245625729961,-0.858117841783837
"LOC112938272",-1.08675273964507,-0.866071462609385,0.699663688880636,-0.919288066715579,-0.392822451080441,-0.279963909705315,-0.313161909924266,-0.640457441535867,0.0702223225847511,1.43882959001835,0.0733219208634957,2.21648045886869
"LOC112938287",-0.563528548817995,-0.198345320145346,-0.0897764781664616,-0.57209776703,-0.200851624069791,0.18469348401339,-0.56099793991376,-0.779362502024703,-0.554205170273689,1.60192374285555,-0.704871512716868,2.43741963628967
"LOC112938288",-1.60975070221441,-1.14973352767194,-1.35870810582751,-0.481767265076074,0.76192190420535,1.16119444630644,-0.133287466596719,-0.359510883512197,0.277218499187175,1.16984281038673,0.904262210266495,0.818318080546643
"LOC112938298",-1.77250231622909,-1.45954098734933,-1.4249238111604,-0.102689596934593,0.250306899419344,0.703388750761155,0.142801493029685,0.263523086724348,0.524183962823231,0.973859340621504,0.885307994824601,1.01628518346954
"LOC112938318",1.51232225616441,1.64268385089039,1.73411283328269,-0.407257387447043,-0.254436176844812,-0.672070880537495,-0.508589121239544,-0.319068079884436,-0.461914696361354,-0.703630662926336,-0.646985959974999,-0.91516597512148
"LOC112938321",-0.621334761761309,-1.8241640737855,-1.40206745317073,-0.215783668371567,0.294269119980445,-0.601045552154712,0.963162256240469,0.596575387792683,-0.322532613488796,1.29528611433744,1.10899380971114,0.728641434670444
"LOC112938338",-0.624161725197322,-1.15354579092856,-1.07729518868413,-0.0367337585279036,-0.917651839849297,-0.634882556082204,-0.284936082682883,-0.0367657897850351,0.418536640336623,1.2674460894147,1.90425945691682,1.17573054506918
"LOC112938341",-0.725267418238093,-0.065167305662075,-0.430187776587459,1.95758194841771,1.33147712078628,1.4387055356048,-0.334442907572914,-1.02925379588668,-0.579415718157089,-0.0861707411928114,-0.780462070605338,-0.697396870906321
"LOC112938365",-1.16997007555513,-1.45243256094343,-1.40414937908221,1.23689395151833,0.163763156450703,0.412158311025894,-0.984604243934508,0.597582912831665,0.810527465392767,1.29269492557694,0.0987042741660407,0.398831262552932
"LOC112938453",1.54015054800752,0.830666826017934,2.30172135720324,-0.529603438716314,-0.702010350870639,-0.154622583162696,-0.472392831888771,-0.466994522820727,-0.544080764479444,-0.593899980731074,-0.709491581323184,-0.499442677235846
"LOC112938570",-0.999324248493287,-1.04343883228823,-0.945345553517832,0.887935367594658,-0.357888258353673,-0.398849694683124,-0.191989755736889,0.110002105717773,-0.260247335958731,2.5469894265371,0.0742695771993083,0.57788720198293
"LOC112938585",2.04642750301587,1.90766323357977,0.44941026050698,-0.970761805806039,-0.390045221775286,-0.236903526988216,-0.204283074878445,0.0402650826879147,-0.595460514898479,-0.587520481848033,-0.648136282251302,-0.810655171344735
"LOC112938609",0.24106930874592,-0.687962246511691,-0.359793392218643,2.28186523729748,1.35591995421111,0.420134948548112,-0.0297382988958296,0.180877984949376,-0.58136290952154,-0.704217712792115,-1.12654453121546,-0.990248342596718
"LOC112938621",-0.805231574417798,-1.52295087974931,-1.51185372358342,2.13272445043848,0.183061762851819,0.757322658038042,-0.305837037636541,-0.194745013523094,0.360028841653319,0.144894078956254,0.476456859851416,0.286129577120832
"LOC112938623",-0.651541722833141,-0.37806441747837,-1.33749695042469,-0.922634912943812,-0.131805428914563,-0.597943241087377,-0.243076380746813,0.148929799128661,-0.145028521857592,2.32785525048806,1.09245077605195,0.838355750617695
"LOC112938648",0.875590601737989,1.97341512793701,1.68546496022983,-0.395271222230843,0.0455830130004247,0.234522367607313,-0.692687210697603,-0.787938849491902,-0.64531433645736,-0.765174080339467,-0.849522739122484,-0.6786676321729
"LOC112938663",-1.44714292111562,-0.919394721024468,-1.25880160452647,-0.643808205504,-0.890352027795487,0.415003100021121,0.497595891055818,0.0656708079377622,0.666193825617987,1.60544782920028,0.952402863108329,0.957185163024748
"LOC112938690",1.04479840082133,1.52407908093668,1.86377330619816,0.505524338248137,-0.364309208008356,-0.339205695860682,-0.828816283234261,-0.683210147654296,-1.09537345859837,-0.119255400429323,-0.52621427463131,-0.981790657787708
"LOC112938692",0.533246802217403,1.94149637840323,1.92443894359091,-0.403305099526487,-0.507255806466852,-0.697042248281062,-0.367991293357864,-0.355535476826826,-0.442807990295158,-1.25255913929411,-0.533250014711424,0.160564944548234
"LOC112938694",2.48071366935697,1.07040078807034,0.630997627604303,0.0564721401605742,-0.0105485713469172,0.135203040896633,-0.729237587063938,-0.614113659469787,-0.842393496095825,-0.842393496095825,-0.492706959920698,-0.842393496095825
"LOC112938695",1.95881368023826,1.5024933750873,1.32854068426946,-0.129863123805182,-0.218147094064611,-0.463800771915143,-0.558058192100004,-0.317172087309476,-0.659940992890471,-0.805453424765591,-0.928512686074831,-0.708899366669717
"LOC112938705",-0.666802570111446,-0.666802570111446,-0.666802570111446,-0.475414031055415,-0.472975834755102,-0.331692333013691,-0.666802570111446,-0.666802570111446,-0.0632058280806673,2.34187138889751,1.13894678790289,1.19648270066171
"LOC112938707",1.06917539491697,1.37676083114001,1.45349070861415,0.229383098554724,0.517250046442838,0.774786696804426,-0.805381381986913,-0.873279034059483,-0.829088246728396,-0.956667801297385,-0.996017942504939,-0.960412369895995
"LOC112938716",0.302750579211912,2.20842411143668,1.83975890163291,-0.151051140999856,-0.701848611548847,-0.22808981013351,-0.525778188662004,-0.849452790616353,-0.303363299895239,-0.782588259212194,-0.561742328090595,-0.247019163122903
"LOC112938729",1.51587771344641,-0.853876427531896,-0.725209361593378,-0.513456862335415,-0.802361579961164,-1.30948818627237,0.978935493081868,0.161452999635568,-0.922371223745181,1.10710589302976,0.0356897070800316,1.32770183516577
"LOC112938730",2.01351686728666,1.32596503555993,0.974983784612882,-0.101864149696907,-0.698362462541385,0.00223125955385473,0.109624653776448,-0.724043298267085,-1.11534393193318,-0.795905247786018,0.150479320699265,-1.14128183126447
"LOC112938747",-1.53819782422294,-1.34671976040743,-1.09520292051767,-0.790203869215627,0.0746469393231389,0.0990186081869651,0.029427046478233,0.6094053150404,0.594509599849753,0.691884012976661,1.01294544350369,1.65848740900483
"LOC112938752",-1.52509191357308,-1.41663926252308,-1.37475292102396,1.03944654333998,-0.350758918070879,-0.460292095961548,0.587361754439631,1.09932521720928,0.306382745504068,1.10188732071329,0.436392778728947,0.556738751217352
"LOC112938761",-1.30364575551428,-0.466588757467375,-1.08704961014865,-0.788619835552752,-0.0109311380288079,1.2544868657406,-0.153129664072136,-0.229842341519247,-0.607750525762511,1.42244186615421,0.180739744857096,1.78988915131385
"LOC112938765",-1.39341654845645,0.0374900210686606,1.59972786332471,0.309860970816563,0.336673626986908,0.659166919301897,-1.36975470037446,-1.13357965678706,-1.00300555187846,0.516733174871052,0.282571700177578,1.15753218094907
"LOC112938766",-1.34928220578048,-1.77790299917619,-1.34237606199275,-0.311848667416829,0.214467938094146,0.504730014171871,0.424490635105943,0.436888313883454,0.189325729236987,1.31300132011764,0.499121014677202,1.199384969079
"LOC112938772",-1.17758987336084,-1.14736121356649,-0.745949839541199,1.08448803663776,0.0992292851667187,-0.637146345559911,-0.964179418098311,0.972040682765169,-0.110273070822953,2.01648656770815,0.373676808637093,0.236578380034812
"LOC112938775",0.195255212721936,0.993690633400987,0.841749100045967,-0.760748752212345,0.13729581102466,-0.150982473734074,0.669271174916142,0.860618542071617,1.26328336367254,-1.83274317690025,-0.957925880747884,-1.25876355425929
"LOC112938786",1.81295631607068,1.00952675912029,1.95847306192673,-0.221504301913434,-0.184177292450425,-0.59611981663189,-0.673123197760046,-0.523859721141087,-0.6227555227029,-0.549033182634595,-0.771176955458575,-0.639206146424743
"LOC112938788",-0.197383819788927,-0.88345210256261,-0.88345210256261,-0.565256432721071,-0.429603171100174,1.29746713573273,-0.88345210256261,-0.47341242224523,-0.88345210256261,0.830308184104134,1.63690634822029,1.43478258804869
"LOC112938800",-0.491095975573476,-1.17533780656023,-1.12666773932592,1.85402101755774,0.787705581386963,1.69237926974667,-0.432565379525241,-0.59155681283121,-0.751131084173257,0.00140973772935837,0.286191164867455,-0.0533519732988543
"LOC112938813",-0.937169348011908,-0.796506776092172,-1.3823593085625,0.31303907579954,0.716742731642712,0.580436966941653,-0.578308882396558,-0.81917945295029,-0.53986330889988,1.9499718907554,0.291847745090265,1.20134866668373
"LOC112938951",0.958900708870037,1.68335841206644,1.50697677851071,-0.311197353323327,0.329823690523624,0.801557482969377,-0.884514038290325,-0.787401511800231,-0.780498393614933,-0.857968083424598,-0.873432318881281,-0.785605373605501
"LOC112938952",-1.16930477483939,-1.39808414961838,-1.30679207416851,-0.841142356197342,0.000900546117485763,0.191940999644985,-0.0659564154636986,0.582122981211825,0.384858277255931,1.23338822764726,0.768591699774236,1.6194770386356
"LOC112938967",-1.06832952230148,-1.41487214087468,-1.4630465543021,0.171078951994132,0.163580022229511,0.87712068906575,0.961703941914397,0.531984229450382,-0.219182005176285,1.58364354261888,-0.809984505398044,0.686303350779549
"LOC112938970",-1.23267562221359,-1.36632228385835,-1.21248793664527,0.0586646188148927,0.749710964842673,1.64852158893174,-0.117083146816784,-0.509217684113409,-0.480548704790972,0.349741597376226,1.10342505396953,1.00827155450331
"LOC112938973",1.13080419451823,1.69866038853316,1.60858129727168,-0.348067727262961,0.125415216383491,0.545683939858447,-0.779634792868251,-0.832200940574792,-0.660305195815313,-0.902664833078544,-0.746629816461721,-0.839641730503425
"LOC112938978",-0.905524282984355,-0.803420776552517,-0.855195699036052,2.07937228210795,-0.0581261206728052,-0.169883331191528,-0.669694398134979,-0.319576556853011,-0.605014851827103,1.78622597037584,0.579989786875883,-0.0591520221073328
"LOC112938996",0.998915028701918,2.08493330683055,1.42073716389877,-0.327786201905404,0.0113084702211778,-0.164935967440572,-0.969459116531811,-0.353294195970366,-1.25134844783952,-0.797394512339177,-0.433617685876324,-0.218057841749248
"LOC112939010",0.555520795046254,2.55264453218568,0.336456457219089,0.0306892800889263,-0.18064161860819,0.814282473097087,-0.948299585776055,-0.992078953070714,-0.717247490500938,-0.100241469794063,-0.825326714239464,-0.52575770564761
"LOC112939012",-0.818049036917657,-0.940996328708664,-0.950535174868567,-0.883585740572649,-0.579811444514471,2.40895756158367,-0.385990026318577,-0.114044965093467,0.879820306117775,0.301576284889304,0.47529295293973,0.607365611463573
"LOC112939018",1.03476364348836,1.27585072169542,1.11735853418991,0.0912504598838509,0.631398073129899,1.27506987567623,-0.991508228837867,-1.12792015444482,-0.894272311694183,-0.877850530856937,-0.861292709571079,-0.672847372658771
"LOC112939033",1.08926766718146,1.81037035333188,1.42837871157448,-0.986846508972836,-0.800059691835861,-0.84110032303931,0.204203176771758,0.0910573485221309,0.387805252995318,-0.963748870237007,-0.571935230697842,-0.847391885594179
"LOC112939036",-1.13309892317187,-0.646992988363154,-0.704444092467726,-1.42238640616606,-0.40509082707403,0.915764949472654,0.0341320328967831,0.0594967781396826,-0.416526702896457,0.452168062087637,1.80098531465082,1.46599280289173
"LOC112939051",-1.787356827591,-0.258351304835134,-1.11524038948909,0.00444186183043589,-0.104910769051536,1.03671106668799,-0.25193322477246,-0.226458771971684,-0.617217345577746,0.90898558873508,1.9737245514186,0.437605564616542
"LOC112939078",-0.884004866531913,-1.05942897818129,-0.884745863994424,-0.92430954877026,-0.944320289972649,-0.324326877795072,0.604704067853472,0.38177861603382,0.0624387853343845,0.709392986675339,1.87690129200926,1.38592067733934
"LOC112939081",-0.267296025804013,-0.316817230221387,-0.53339344652589,1.89181260157939,1.31485554533465,1.68987661519249,-0.62983967659254,-0.62983967659254,-0.62983967659254,-0.62983967659254,-0.62983967659254,-0.62983967659254
"LOC112939094",-1.41135837968604,-1.08326842885027,-1.01474528710882,-0.679027155327243,0.082957969766841,0.281785568938415,-0.463672118006272,0.0365677016042989,0.0974054171635844,1.54610021205062,0.955492717629264,1.65176178182561
"LOC112939106",-1.20812215428961,-0.859233552625458,-1.58000710069981,0.20820320045967,0.213860029781867,-0.249407696141544,1.24448956234736,1.10895014750418,0.510444716216863,-0.914623358157955,1.50949608739708,0.0159501182073577
"LOC112939111",-1.3846663423952,0.232549989870143,-0.597491167628377,-1.15420422196146,-1.46404296659756,-0.64507041199228,1.01202350151474,0.800610411683012,1.32601864449046,0.385817749573399,0.96761121368105,0.520843599762073
"LOC112939231",-0.784665005745464,-0.674437710305749,-0.176520789724615,-0.879432540615946,-0.640453203719424,-0.457374282753887,-0.322364878091944,-0.201515834974664,-0.438018348563275,1.49013544098836,0.770609122781169,2.31403803072544
"LOC112939243",-1.18875455352458,-0.679005865923918,-1.05050520052432,0.305082324117737,-0.761486734496449,-0.0331898019571599,0.259257097280283,-0.806077412798049,-0.226596720927315,0.702883177239939,1.87380075664512,1.60459293486871
"LOC112939246",0.739986547710803,0.983732829272492,0.93713601313984,0.338438468484066,0.304038450763986,1.39657158870369,0.492061404739606,-0.5924711655589,-0.945973782008831,-1.28259148184046,-1.68814120603965,-0.682787667366638
"LOC112939255",-1.0013924775233,-0.839101710647808,-0.808018298664339,-0.646130420328423,-0.291968380585778,0.492473284926723,-0.530085799228331,-0.463743657572019,-0.387823096657747,1.92243471652433,0.893961502554595,1.6593943372021
"LOC112939256",-0.712272992088612,-1.20766548220917,-1.3501974788383,-0.548054787409535,-0.477952610510396,-0.889822853058356,1.15295651100829,1.68039259826884,0.331002002730335,0.90841644122153,0.859232934767965,0.253965716117422
"LOC112939269",1.6074173167157,1.49064605059489,1.11377489807631,-0.999279260226932,0.231572013707837,-0.175619525283836,-0.207681046815617,-0.47334076491773,0.205861290669001,-1.24677075798923,-0.136615829408222,-1.40996438512217
"LOC112939277",-1.8196173529031,-1.97777920460598,-0.513261008664149,0.780879076070326,0.500647687229697,0.599125040952431,0.097860042600556,0.601852971650271,-0.361911540952554,0.510641514061984,1.16519124241229,0.416371532148231
"LOC112939280",0.557421749298366,-0.290076847138759,0.543093860211899,1.43583518887454,1.63455147657687,1.1503539060569,-0.96033395519947,-0.804214839798544,-0.875149099433874,-0.811927300339775,-0.866847836605929,-0.712706302502217
"LOC112939281",0.432019563262631,0.773930508629496,0.67131482576073,0.343199901098732,0.996641161156868,2.00925505124886,-1.01716352451873,-0.812022142669908,-0.91712352755656,-0.939608225911116,-0.695799265945461,-0.844644324555541
"LOC112939293",1.13886938882914,2.09293070443266,1.61736866870378,-0.519287505528092,-0.344636200871061,-0.380766332582238,-0.554452746877946,-0.649507854306781,-0.610114396042805,-0.613105082402187,-0.550650773844118,-0.626647869510352
"LOC112939298",-0.459709368454095,-1.07171828214355,-0.782128173246695,1.38115861815589,0.0970344598823054,-0.54659990789042,-0.751550042972068,0.152980059151209,-0.510630588020722,2.44140258285202,0.0558470076644452,-0.00608636497831482
"LOC112939299",0.593574591886927,-0.193514260757615,2.37050307368077,-0.0863423837114633,-0.0224729659540446,-0.71578011885933,-0.955252044979584,-0.949300504927542,-1.07212179687862,1.11253419587998,-0.40590162999998,0.324073844620505
"LOC112939306",1.23879801189207,2.01387735187066,1.5013474239241,-0.268391649276568,-0.180201556867231,-0.028611465537625,-0.699756325684471,-0.715280875138667,-0.69325268788676,-0.736782708322781,-0.73357594850247,-0.698169570470258
"LOC112939309",-0.258092575634702,-2.05762955042808,-1.30861490046764,0.711717063679743,0.382188994192225,-0.337553000457871,0.58106936822358,1.44652766487021,-0.81462758065488,0.795983049389152,0.180251088285083,0.678780379003182
"LOC112939311",-0.630716473108994,-0.534177778585255,-0.415576450248996,-0.210947893270102,-0.0219725174239863,0.857526039196461,-1.00326109068262,-0.342496813871342,-0.975559538205651,1.59185224014715,-0.448477459053505,2.13380773510684
"LOC112939314",-0.757366091132114,-0.918308708103152,-1.30872801614066,-0.842916279352576,1.35088497389673,-0.115860691680561,-0.491263115631437,-0.235882792917373,0.45980954615292,0.000459983140783726,2.03194753475884,0.827223657008597
"LOC112939321",-1.70852639279642,-1.26612194754307,-1.41162238541379,-0.0811275682520817,0.816791153141514,1.27263097944015,-0.268409377112579,0.214372993721744,0.647589201958471,-0.00432560502355566,0.729034398226955,1.05971454965267
"LOC112939331",-1.59604543745071,-1.21594200629869,-1.49295727909313,-0.0274497674119575,-0.0992428171818757,0.217563364989812,0.365181189403185,1.11427497202879,0.982040809937692,0.566408398422427,-0.220420334276817,1.40658890693128
"LOC112939343",-1.55285136395228,-1.2377007054526,-0.977076726353122,-0.363847796956294,-0.269245984414889,0.544808611564637,-0.0780928910412396,0.758873544020519,0.533849619160336,2.07872118657417,-0.0751402690811546,0.637702775931917
"LOC112939348",-1.72580617911905,-0.946781065869967,-1.33958676252333,1.03262796087941,1.2419283123179,1.03509019250924,-0.323203870577615,-0.413004540135649,-0.376729637361526,0.72513739164571,0.307049560029637,0.783278638205241
"LOC112939349",-1.34589815150451,-1.0535942037125,-1.06797317925838,-0.71043017644887,-0.804991559405005,-0.0369221420793732,1.48010145457184,1.07640956474901,1.08878896139164,0.266976545025137,1.08500778429418,0.0225251023768339
"LOC112939350",-0.924228748174314,-1.82574019794651,0.247183198832412,0.714604172782258,1.07228904376624,1.01541514560451,0.924800864090437,1.08509525108297,0.0537522545869761,-1.11667124404688,-0.637920689508604,-0.608579051069495
"LOC112939359",-0.686898396407845,-1.14300969813396,-0.816213823265958,1.6423136155335,-0.640271343232364,-0.196914313929387,-0.411417160791083,0.916367281697955,-0.603987780802091,2.00506820649249,-0.114280326004277,0.0492437388430144
"LOC112939379",-0.64009064846518,-1.14512986632068,-1.14512986632068,-0.793852636254294,-0.982587118425919,-0.810840217164663,1.17649348434541,0.884440793756448,1.25064361910894,1.13700709229322,0.289776069645844,0.779269293801553
"LOC112939421",-0.574056924153835,-0.516106470171603,-0.7117089441927,-1.06296164426158,0.895007457681586,0.796269709730571,-0.211388357362975,-1.38564195859968,-0.656359868879871,0.647703594191167,0.817136756697228,1.9621066493217
"LOC112939427",-0.995493694392929,-0.956004962066083,-1.30698835695431,0.44109522243617,0.863339667009381,0.861186219570889,-0.714563359589254,-0.498694052198461,-0.932684351258136,1.54997263855386,0.492584839914289,1.19625018897458
"LOC112939440",-1.0703993152266,-1.28074402931192,-1.31910105433001,1.84912307073316,-0.214212439184456,-0.584905099733202,0.483434259797871,0.413957603880618,-0.0612890719543846,1.45645647740842,0.367404295579033,-0.0397246976585346
"LOC112939441",0.18473760291983,0.505694263511616,0.209472163851929,1.35287174789327,1.5269567840225,1.4148138489946,-0.816636437089615,-0.875060781108455,-0.877842942976411,-0.875287613222803,-0.838881580314114,-0.910837056482342
"LOC112939453",1.20714466220935,1.81621298690892,0.762916041903726,-1.35819387375921,0.18454700346455,-0.367062453092224,-0.122020119699078,0.86127417458125,-1.16895591739769,-0.43138804428957,-0.255758271768885,-1.12871618906113
"LOC112939541",-0.381908558101156,-0.189644070060313,-0.702116863971434,1.73431896177625,0.657407399533272,2.21072775323257,-0.503785721328967,-0.702116863971434,-0.702116863971434,-0.300515485796849,-0.702116863971434,-0.41813282336907
"LOC112939553",1.36074563957499,1.77976016993591,1.60524049185011,0.148606472492856,-0.14776439523713,-0.633146549461113,-0.644976645789576,-0.747998929168116,-0.368634285843078,-0.833314256483042,-0.743669229427937,-0.77484848244388
"LOC112939555",1.7819921757256,1.14205236720071,1.91714189777937,-0.393319174536281,-0.237374677151335,-0.341218422572995,-0.684921679399293,-0.695979082182739,-0.721540787711149,-0.60379545069236,-0.615342598746364,-0.547694567713159
"LOC112939561",-0.374040417193192,0.888583396797608,0.315004205628639,-1.80917138229692,-1.55214164702211,-0.961375746227905,1.08307126117684,1.11084921304513,0.24328236391049,0.0296543905163029,0.0824028528023577,0.943881508862753
"LOC112939564",0.516282705976586,1.25618203182573,1.51073832531779,-1.11898536660969,0.833309669381682,-0.953709335025197,0.122070285296821,-0.24707617454703,0.770073881084354,-1.47594932155758,-0.140615295332421,-1.07232140581104
"LOC112939569",1.08807400353908,1.65382322525692,1.59944253256235,-0.133268570592047,0.334976497724127,0.450794457734071,-0.745214967787241,-0.935140988878737,-0.802512286686041,-0.803978933471084,-0.932249794417394,-0.774745174984
"LOC112939571",-0.125667454594199,0.342022282494707,-0.591506533169443,0.0254884713447091,1.7950529274744,2.07431210083893,-0.574839934428285,-1.01704981254412,-0.892892147134357,0.143992524256653,-0.828176076154225,-0.350736348384773
"LOC112939579",1.70967723907685,1.2908146685659,0.505206966514277,-0.698695075404764,-0.550395201990375,0.0797027144087401,-1.69965995423854,-0.792183190305928,-1.08299978255597,0.095009129079894,0.626394893743185,0.517127593106729
"LOC112939586",-1.66465990334557,-1.00772454800078,-1.27663881757741,-0.977908528849059,-0.213088942005754,0.941805501801282,0.121625520485652,0.450155941685411,0.655770626091054,0.781186972134678,0.952861249349248,1.23661492823125
"LOC112939589",-1.44070248045047,-1.40782315673236,-1.29122738090944,-0.336282002091792,-0.208971342943652,1.1118623397658,-0.0637787381317372,-0.061653335558324,0.391607788708985,0.905252845664604,1.29392460372392,1.10779085895446
"LOC112939610",0.745474047604571,1.84787506306049,1.40771335801812,-0.745793253709566,0.202583664860307,0.88547957473264,-0.539257805555619,-0.675777761119238,-0.217819733322728,-1.08817418038645,-0.794510177318054,-1.02779279686448
"LOC112939614",-0.904191702301879,-0.384825886649824,-0.851311218857574,-0.820299778209005,-0.640430669087523,0.260692958923753,-0.0372970073778478,-0.423737768618377,-0.324406748769754,2.48588735892766,0.402754286591546,1.23716617542882
"LOC112939616",1.46211310930881,1.82645261333575,1.65710896385054,-0.594370627555705,-0.565712289490842,-0.573814948384725,-0.49937686141135,-0.575272263735665,-0.617265063630198,-0.65856223382617,-0.507333204027928,-0.353967194432527
"LOC112939629",-1.13578452550498,-1.13003260213866,-1.17205563177604,0.256525706859179,0.0677907960807775,-0.0508920432368303,-0.371791112815191,0.213117702165059,-0.607760547824824,1.87323991883219,0.393478768502849,1.66416357085647
"LOC112939664",1.79090869786219,1.73392679960153,1.17805337669322,-0.0933041170995581,-0.334230748794175,0.125060411647289,-0.737732284718537,-0.733318316015909,-0.753883668576813,-0.791724421906353,-0.809596580111627,-0.574159148581258
"LOC112939685",-1.11073795036068,-0.514899696585173,-1.27627157578645,-0.790124652368772,0.444068683356492,0.511300876143942,-0.92559141634967,-0.156590890688911,-0.263863351901351,1.43713877969868,1.69264532354306,0.952925871298842
"LOC112939692",-1.4583462626996,-1.49880679061011,-1.29056835615857,-0.704431472036923,0.57595558344111,0.42662914240229,0.61122932608082,0.815531817600355,0.469299695719847,-0.238346591396656,1.21387855019715,1.07797535746029
"LOC112939716",-0.427534030992891,-0.05282178117249,0.883850524671679,-0.447700787184916,0.0983831094246821,1.10545682567971,1.28987608282892,-0.136809327269492,1.17038217125598,-2.0925743872697,-0.376532661666045,-1.01397573830543
"LOC112939718",1.98679735358581,1.10901856550193,1.68636332913768,-0.0591189471503406,-0.48077100110309,-0.710690170173149,-0.841352791568112,-0.613103180603675,-0.33122198684918,-0.500983831449719,-0.721915068750935,-0.523022270577221
"LOC112939749",1.72237347499217,1.60358478235645,1.29906141596436,0.34074575569193,-0.309718796932254,-0.935606431467254,-0.516447997940045,-0.499883951538613,-1.01721574092132,-0.293519855211342,-0.895135504601209,-0.498237150392861
"LOC112939838",1.73335890943679,1.97180646136994,1.08417518414501,-0.233326727523152,-0.258562006073713,-0.555427778236993,-0.778585941703081,-0.789845623412029,-0.732208459023128,-0.328050803178888,-0.490862005529416,-0.622471210271341
"LOC112939843",0.0975267336997256,0.260555055825595,-0.590786079813662,-1.24284830516617,-0.634728991218788,-1.05081249162667,-0.593084243689813,-0.898751176777725,0.479635273639714,1.13789472534383,1.17811938290372,1.85728011688024
"LOC112939844",0.584107680553451,1.4602342328981,1.32803489427103,-1.74291629022996,-1.11353238933568,-1.4440502224499,-0.0872230417940649,0.493946861331783,0.0545048308679281,-0.063454582621851,0.283087196797395,0.247260829711766
"LOC112939845",-0.328231109112681,-0.208532145832128,-0.652912927377634,2.65158794941882,0.897933759704519,0.877015241021411,-0.54738494195078,-0.545763520010679,-0.665122038627071,-0.3172859232285,-0.605794781516978,-0.555509562488298
"LOC112939849",-0.843486456758205,-1.65062073202806,-1.45636677048059,-0.0276121784078185,-0.279771511681285,-0.708348708545852,0.790236482898039,0.725861879093819,0.312258603360055,0.835823096809252,0.78696107881731,1.51506521692334
